Id,SalePrice
2734,139467.5245242305
2735,134893.09535766006
2736,132191.2693149814
2737,114483.18227946789
2738,146473.25104654196
2739,154181.51194162693
2740,129468.77910240952
2741,135261.64618670332
2742,152879.6507958118
2743,146245.51302196996
2744,148827.26285213005
2745,128684.8268507132
2746,136393.65819686785
2747,159342.53501195007
2748,120866.73524873803
2749,133978.16094767142
2750,126550.28842940535
2751,136537.70974779586
2752,191839.15043404224
2753,158128.5898071773
2754,194503.58662794638
2755,133205.36174403827
2756,88011.44251642721
2757,70117.75207252354
2758,85920.4748276945
2759,148039.96385561756
2760,122881.77333009214
2761,125451.61849722627
2762,140961.28715300106
2763,185142.3373439502
2764,156034.519864546
2765,278416.5748883713
2766,130784.52693117743
2767,89179.34298959954
2768,120321.48633091549
2769,131430.88596401564
2770,131071.95328941046
2771,106933.45199657732
2772,109646.68545914903
2773,172194.8942968432
2774,148837.61958750975
2775,102302.36088320262
2776,135371.98615390187
2777,141576.48829589257
2778,92972.63088714353
2779,122225.37798524412
2780,80681.56728938513
2781,87954.83056016962
2782,106993.63519109502
2783,101291.3161807491
2784,123536.53309855863
2785,134233.75096616257
2786,71969.87309751064
2787,117484.85456322214
2788,81629.67084312523
2789,174944.81160178874
2790,85072.08897675257
2791,137853.24349110076
2792,58966.21726691864
2793,136234.68290918696
2794,98947.36231956775
2795,119536.51786606004
2796,95266.07393809981
2797,208328.88498366615
2798,111572.9544489461
2799,103039.5480869575
2800,71210.16815956622
2801,97960.08223040753
2802,121022.74404990811
2803,156788.61095736688
2804,126553.16149040757
2805,83880.93819274059
2806,97916.20618791074
2807,162091.8700808214
2808,138459.14278559748
2809,114936.27994559784
2810,119696.8234337812
2811,161719.13142673284
2812,161771.140010114
2813,171334.86002779994
2814,173358.64666614152
2815,79732.07147773381
2816,216296.171043296
2817,161500.0115533976
2818,127213.40414958331
2819,188485.48063019235
2820,142531.15308847433
2821,93496.9771288634
2822,197643.60532790513
2823,395784.51274513116
2824,157841.69908695907
2825,147715.7415465684
2826,120226.50857409717
2827,132716.58379082347
2828,260609.840076016
2829,191490.82745613146
2830,233799.37555983305
2831,168089.18964313637
2832,247399.05894250388
2833,301852.0375524053
2834,219792.70596389167
2835,223905.85415027587
2836,182415.41088057996
2837,140184.60684117346
2838,145940.89530515406
2839,171048.70393386253
2840,204340.5989228503
2841,200171.76289844688
2842,223273.93361055353
2843,136149.08349811198
2844,162030.19526836064
2845,111176.86938218938
2846,206835.69145771812
2847,213174.33613899516
2848,214704.39407408342
2849,196961.63466892747
2850,277439.2328771338
2851,201914.68414173403
2852,227171.44283491102
2853,228101.95497669507
2854,139431.81356555066
2855,195410.21982045143
2856,198996.98608364418
2857,181192.10492352798
2858,200726.77212213338
2859,119338.22922600848
2860,119918.02606609421
2861,123250.19653873888
2862,185491.1619911597
2863,122664.76116381299
2864,238572.29319726245
2865,154521.1686631794
2866,138699.65609802335
2867,92544.57225489964
2868,88082.41669664731
2869,89665.27166766569
2870,137313.51746725658
2871,82310.05372277454
2872,64725.82665953491
2873,86513.48805226231
2874,145740.2608524751
2875,102960.74678169838
2876,161203.2137247644
2877,141312.84165246153
2878,146824.7307003419
2879,130699.58574498394
2880,103976.96074742042
2881,128469.95908204636
2882,177010.98948637722
2883,182992.5398386099
2884,211721.95715203596
2885,188652.50121763506
2886,243850.46131201618
2887,87666.75355550092
2888,135842.73659393782
2889,60516.7255684564
2890,81138.23675685444
2891,142824.24812002335
2892,42768.77157085504
2893,63945.61398793997
2894,58488.649850207184
2895,362494.5770785445
2896,305455.7284853766
2897,196232.31714752942
2898,151091.0953679301
2899,196666.8759320434
2900,147854.7956269302
2901,180562.1563533935
2902,191413.96832383354
2903,317351.95036175114
2904,322129.43068161426
2905,86953.70507846976
2906,213858.58114794714
2907,111951.44067251257
2908,130252.81977344528
2909,167951.37005594384
2910,87609.62401055804
2911,96788.07182060671
2912,146910.30701455267
2913,89538.01952724373
2914,84560.76000476093
2915,85863.95892698459
2916,88342.9959312353
2917,144087.36486599638
2918,117654.53221174599
2919,224085.2239943759
